Age,Gender,Balance,NumOfProducts,Geography,IsActiveMember,Exited
34,0,116114.93,1,Spain,1,0
58,1,187911.55,1,France,1,0
27,1,0.0,2,France,1,0
38,1,144432.04,1,France,1,1
50,1,77065.9,2,France,1,0
29,1,180520.29,1,Germany,1,0
42,0,0.0,2,France,0,0
47,1,130024.87,1,Germany,1,1
40,1,110086.69,1,Germany,0,0
31,1,174853.46,1,Spain,0,0
44,0,108724.98,1,France,1,0
58,0,91285.13,2,France,1,0
40,0,0.0,2,Spain,1,0
51,1,110610.41,2,Germany,1,1
54,0,102994.04,1,Germany,0,1
36,0,59893.85,2,Spain,0,0
29,0,149318.55,1,Germany,0,0
32,1,116409.55,1,France,1,0
30,0,127760.07,1,Germany,0,1
38,1,132591.36,1,Germany,1,1
31,0,0.0,2,France,0,0
46,1,113402.14,2,France,1,0
31,1,0.0,2,France,0,0
40,0,0.0,1,France,0,0
28,0,0.0,2,France,1,0
50,0,136953.47,1,France,1,0
33,0,0.0,2,France,1,0
32,0,0.0,1,France,1,0
44,0,123863.64,1,France,0,0
22,0,120811.89,1,Spain,1,0
38,0,148430.55,1,Germany,1,0
40,0,47869.69,2,Germany,1,0
53,0,150926.99,2,Germany,0,0
47,1,103163.35,1,Germany,0,1
29,0,130206.28,1,France,0,0
28,1,136674.51,2,France,0,0
40,1,200322.45,1,Spain,1,0
48,0,0.0,2,Spain,1,0
62,0,80927.56,1,Spain,1,0
24,1,0.0,3,France,0,1
41,1,0.0,2,Spain,1,0
28,0,142574.71,2,Germany,0,0
34,1,160426.07,1,Germany,1,0
25,0,116160.23,1,France,0,0
34,1,98683.47,2,Spain,0,0
32,0,118829.03,2,France,1,0
31,0,118870.92,1,France,0,0
32,0,0.0,1,France,1,0
46,1,0.0,1,France,1,0
38,0,107192.38,1,France,1,0
42,0,108010.78,1,France,1,0
34,0,0.0,2,Spain,0,0
26,0,129837.72,2,France,1,0
58,1,106458.31,4,Germany,0,1
63,0,97009.15,1,France,1,0
35,0,122929.42,2,Spain,0,0
45,0,152296.83,4,Germany,1,1
30,1,0.0,2,France,0,0
49,0,0.0,1,Spain,0,1
35,0,128993.76,2,France,0,0
36,1,0.0,1,France,0,0
27,0,185267.45,2,Germany,1,0
28,1,0.0,2,France,0,0
29,1,116805.82,1,Spain,0,0
29,0,129750.68,1,Germany,0,0
29,1,129177.01,2,Germany,1,0
25,0,82506.72,2,Germany,0,0
48,0,107247.69,1,Germany,1,1
42,1,0.0,1,Spain,0,1
36,1,157780.93,2,Germany,0,0
35,0,172170.36,1,France,1,0
48,0,0.0,2,Spain,1,0
41,0,0.0,1,France,1,0
42,1,75361.44,1,Spain,0,1
27,1,0.0,2,France,1,0
30,0,0.0,2,Spain,1,0
29,1,98263.46,2,France,0,0
43,0,0.0,2,France,1,0
40,1,109308.79,2,Germany,0,1
31,1,0.0,2,Spain,0,0
28,1,164365.44,1,Germany,1,0
22,1,98800.0,1,Spain,0,0
27,0,193125.85,1,France,1,0
27,0,51522.75,1,France,1,0
23,0,84284.48,2,France,1,0
39,1,0.0,2,Spain,0,0
51,0,119889.84,1,France,0,1
21,0,137910.45,1,France,1,0
37,1,0.0,2,France,0,0
33,0,100116.82,1,France,0,0
40,0,166082.15,2,Germany,1,0
38,1,0.0,2,France,0,0
26,0,0.0,1,Spain,0,0
44,0,148595.55,1,France,0,1
53,0,94078.97,2,Germany,0,0
34,1,0.0,2,Spain,1,0
29,0,0.0,1,France,1,0
40,0,164948.98,3,Germany,0,1
62,1,140549.4,1,France,0,1
44,1,152509.25,1,France,1,0
28,1,191864.51,1,France,0,1
44,1,96418.09,1,France,0,1
32,0,131945.94,1,Spain,1,0
29,0,0.0,2,France,1,0
30,0,142910.15,1,Germany,0,1
37,1,0.0,2,France,1,0
35,0,146311.58,1,France,1,0
52,0,87894.26,1,France,0,1
19,1,97445.49,2,France,0,0
64,1,0.0,1,France,1,1
35,0,0.0,2,Spain,1,0
34,0,154485.74,2,France,0,0
50,0,115625.07,1,France,0,0
25,0,108396.67,1,France,0,0
38,0,65095.41,2,Germany,1,0
43,0,103018.45,1,Germany,0,1
38,1,84764.79,1,France,1,0
38,1,0.0,2,France,0,0
35,1,115680.81,1,Spain,1,0
39,1,0.0,2,France,0,0
36,0,73088.06,2,Germany,0,0
27,1,150905.03,2,Germany,0,0
23,1,143054.85,1,Spain,1,0
28,1,0.0,2,Spain,0,0
60,0,0.0,2,France,1,0
42,1,99948.45,1,Germany,1,0
44,0,115451.05,2,France,0,0
32,0,108235.91,1,Germany,1,0
38,0,0.0,1,France,1,1
42,0,98795.61,2,Spain,0,0
37,1,0.0,2,France,0,0
31,0,0.0,2,France,0,0
34,0,0.0,2,France,1,0
29,0,113146.98,2,Germany,1,0
39,1,162532.14,3,Germany,0,1
40,1,92053.44,1,Spain,1,0
48,0,0.0,2,France,1,0
28,1,0.0,3,France,0,1
29,1,104944.1,1,Germany,1,0
31,0,0.0,2,France,0,0
31,1,0.0,2,France,0,0
30,1,107879.04,1,France,1,0
46,0,110356.42,1,Germany,0,1
27,0,0.0,2,France,0,0
34,1,109783.69,2,Spain,0,0
22,0,149777.0,1,France,1,0
38,1,104339.56,1,France,0,0
21,1,85818.18,1,Spain,1,0
37,0,212692.97,1,France,0,0
37,0,89696.84,2,Germany,1,0
28,1,0.0,2,France,1,0
32,1,68067.24,1,Germany,0,0
67,0,148564.66,1,Spain,1,0
55,1,136354.16,1,France,1,0
38,0,122214.0,1,France,1,0
45,0,0.0,2,France,1,0
70,0,119684.88,2,Germany,1,0
39,1,135139.33,1,France,1,0
42,1,146100.75,1,Germany,0,1
56,1,123110.9,3,Spain,1,1
44,1,111760.4,3,Germany,1,1
32,1,110728.39,1,France,1,0
41,1,121558.46,1,France,1,0
38,1,120623.21,1,Germany,0,0
58,1,114713.57,1,France,1,0
37,1,103457.76,1,Germany,0,0
57,0,101134.87,2,Germany,1,0
46,0,78136.36,2,Germany,1,0
23,0,0.0,2,France,0,0
30,0,133446.34,1,Spain,0,0
33,1,0.0,2,France,1,0
48,1,108076.33,1,Germany,0,1
32,0,131354.25,1,France,0,0
37,1,62974.64,2,Germany,1,0
30,1,143340.44,1,Germany,0,0
36,0,116993.43,2,Germany,0,0
31,0,58662.92,2,France,1,0
41,0,128808.65,3,Spain,0,1
45,0,137555.44,1,France,0,0
34,0,142393.11,1,Germany,1,0
38,1,0.0,2,France,0,0
41,1,125785.23,1,France,1,0
22,0,136444.25,1,France,0,1
38,0,121527.4,1,Spain,0,0
52,0,144696.75,1,Germany,1,0
36,0,0.0,2,France,1,0
35,1,0.0,2,France,1,0
48,0,128140.17,1,Germany,0,1
25,0,120383.41,1,France,1,0
57,1,0.0,3,France,1,1
42,0,129735.3,2,France,1,0
31,1,185078.26,1,Spain,0,1
28,1,0.0,2,France,0,0
42,0,0.0,1,France,1,0
31,0,0.0,2,Spain,1,0
29,0,144591.96,1,France,1,0
45,1,0.0,2,France,0,1
36,0,0.0,2,France,0,0
37,0,0.0,1,France,0,0
68,0,100194.44,1,Germany,1,0
50,0,145295.31,2,Germany,1,0
28,0,106070.29,2,Germany,1,0
47,1,120621.89,1,Germany,1,0
38,0,0.0,2,France,1,0
36,0,0.0,2,France,1,0
30,0,0.0,1,France,1,0
27,1,171283.91,1,Germany,1,0
26,0,0.0,2,France,1,0
38,1,128218.47,1,Germany,0,1
32,1,0.0,2,France,1,0
28,0,77776.39,1,Germany,0,0
72,1,124978.19,2,Germany,1,0
29,0,0.0,2,France,0,0
28,1,0.0,1,France,1,0
51,0,109799.55,2,Spain,1,1
39,0,0.0,2,France,0,0
61,1,125397.21,1,Germany,0,1
71,1,0.0,2,Spain,1,0
38,0,111347.37,2,Germany,1,0
40,0,104291.41,2,Spain,1,0
61,1,94867.18,2,Germany,1,1
24,0,0.0,2,France,0,0
33,1,135703.59,2,France,0,0
37,1,106453.53,2,Germany,1,0
43,0,132412.38,1,France,0,1
40,1,124401.6,1,Germany,0,1
46,0,118022.06,3,France,0,1
39,0,82531.11,1,Germany,0,0
44,0,184552.12,1,Spain,0,1
39,0,127278.31,1,Germany,1,0
66,1,0.0,1,Spain,1,0
45,1,0.0,2,France,1,0
23,0,184244.86,1,Germany,0,0
52,0,59669.43,1,France,0,1
25,1,79543.59,1,France,1,0
39,1,151553.19,1,France,1,0
27,0,166527.88,2,Germany,1,0
28,0,150329.15,1,Germany,0,0
43,0,121911.59,1,France,0,0
51,0,156773.78,2,France,0,0
29,0,127864.26,1,Spain,1,0
53,0,113709.28,1,France,1,1
43,1,79974.55,1,Germany,1,0
44,1,0.0,2,France,1,0
51,1,0.0,1,France,0,1
38,0,0.0,1,Spain,0,1
33,0,144427.96,2,France,0,0
42,0,99263.09,1,France,1,0
32,1,79368.87,2,France,1,0
30,1,0.0,2,France,1,0
34,1,0.0,2,Spain,1,0
28,0,0.0,3,France,1,0
52,1,125095.94,1,France,0,1
40,1,162485.8,2,Germany,0,0
37,0,95668.82,2,Germany,0,0
25,0,0.0,2,France,0,0
30,1,0.0,2,Spain,1,0
37,0,0.0,1,France,0,0
34,1,74197.38,2,France,0,0
31,1,89688.94,1,France,1,0
33,1,103121.33,2,Spain,1,0
34,1,0.0,1,Spain,0,0
59,1,120170.07,1,Germany,1,0
32,0,149136.31,2,France,1,0
40,0,141136.79,1,France,1,0
43,1,152341.55,1,France,0,0
36,0,120026.98,2,France,1,0
33,0,132168.28,1,Spain,0,0
43,0,85200.82,2,Germany,1,0
53,0,84903.33,2,Spain,1,0
32,1,0.0,2,France,0,0
20,0,0.0,1,France,1,0
40,0,0.0,1,Spain,0,0
30,0,121535.18,1,France,0,0
35,0,116662.96,2,Spain,1,0
60,0,0.0,2,France,1,0
49,1,124829.16,1,Germany,1,0
36,1,155180.56,2,Spain,0,0
32,1,108262.87,1,Germany,1,0
40,0,0.0,2,Spain,0,0
38,0,0.0,2,France,0,0
48,0,0.0,1,Spain,1,1
38,0,99812.88,2,Germany,1,0
35,0,132164.26,1,France,1,0
45,0,103583.05,1,Germany,0,1
39,0,142406.43,2,Germany,0,0
38,0,99842.5,2,Spain,0,1
41,1,0.0,2,France,1,0
41,0,0.0,1,France,0,0
39,1,81042.42,1,France,1,0
48,1,0.0,1,France,0,1
40,0,0.0,2,France,1,0
53,0,199689.49,1,France,1,1
33,0,142645.43,1,France,0,0
75,1,0.0,2,Spain,1,0
45,1,110219.14,1,Germany,0,1
51,0,0.0,2,Spain,1,0
25,0,0.0,2,France,0,0
32,0,0.0,2,Spain,0,0
45,0,142072.02,1,France,0,0
25,1,0.0,2,France,0,0
33,0,149564.61,1,Germany,0,0
43,1,0.0,2,France,0,0
37,0,153366.13,1,Germany,1,0
21,0,76467.16,1,France,1,0
26,1,121508.28,1,France,1,0
27,1,0.0,1,Spain,1,0
36,0,73211.12,2,Spain,0,1
22,0,0.0,2,France,0,0
55,1,0.0,2,France,1,0
38,0,92674.94,2,Spain,0,0
52,0,96196.24,4,Spain,0,1
36,1,114391.62,1,Germany,1,0
32,0,80262.66,1,Germany,0,0
33,1,173331.52,1,Spain,0,0
35,1,147285.52,1,Spain,1,0
67,0,119785.47,2,Spain,1,0
36,1,140137.15,1,Spain,0,0
52,1,107467.56,1,Germany,0,1
37,1,98218.04,2,Germany,0,1
35,1,133607.75,1,Germany,1,0
37,0,0.0,2,France,1,0
38,1,95139.41,1,France,1,0
29,1,0.0,2,France,1,0
42,0,0.0,2,Spain,0,0
37,1,0.0,2,France,0,0
26,1,97331.19,1,Germany,0,0
37,0,139265.63,2,Germany,1,0
31,1,0.0,1,France,1,0
34,0,168094.01,1,Spain,0,0
30,1,131563.88,2,Germany,0,0
44,0,0.0,2,France,0,0
50,0,0.0,2,France,0,0
31,0,0.0,1,France,1,0
47,0,107363.29,1,Germany,1,0
33,1,94493.03,1,France,1,0
29,1,170214.23,2,Germany,0,0
52,0,139781.06,1,France,0,1
35,1,0.0,2,France,0,0
26,1,148610.41,3,Spain,1,1
73,0,170241.7,2,France,1,0
33,1,128306.83,1,France,1,0
47,1,0.0,2,France,1,0
35,1,0.0,1,France,1,0
32,0,175454.0,1,Germany,1,0
41,0,0.0,2,Spain,0,0
22,1,100885.93,2,France,1,0
69,0,93320.8,1,France,1,0
38,0,63176.44,2,Germany,1,0
33,0,139451.67,1,France,0,0
52,1,49113.75,1,France,0,0
32,0,123906.22,3,Germany,1,1
40,1,0.0,2,France,1,0
28,0,0.0,2,France,0,0
52,1,131441.51,1,Germany,0,1
56,0,0.0,1,France,0,1
57,0,136325.48,2,France,1,1
38,1,113150.44,2,Germany,0,1
42,1,0.0,1,Spain,0,0
33,1,0.0,2,France,1,0
46,1,102785.16,1,Germany,1,0
34,0,83264.28,1,Spain,0,0
41,0,72252.64,2,Germany,1,0
29,1,148051.52,1,Germany,0,0
76,1,138489.66,1,France,1,0
63,0,0.0,2,France,1,0
32,0,111589.33,1,France,1,0
39,1,122104.79,1,Germany,0,1
32,0,96106.83,1,Germany,1,0
42,0,115930.87,1,Germany,0,0
37,1,124513.66,2,Germany,0,0
54,1,0.0,1,France,0,1
46,0,0.0,1,Spain,0,0
33,0,0.0,1,France,1,1
35,0,100988.39,2,Spain,0,0
44,0,118577.24,1,France,1,0
28,0,0.0,2,Spain,0,0
27,0,0.0,2,France,1,0
39,1,0.0,1,France,1,1
28,1,0.0,2,Spain,1,0
26,1,0.0,2,Spain,1,0
42,1,113311.11,1,France,1,0
41,1,0.0,1,France,0,0
32,0,0.0,2,France,0,0
20,0,124365.42,1,Germany,0,1
42,0,147249.29,2,France,1,0
36,0,103688.19,1,France,1,0
29,1,138740.24,2,France,0,0
39,0,111900.14,1,Spain,1,0
37,1,152760.24,1,Spain,1,0
31,0,143966.3,2,Germany,1,1
51,0,141556.96,1,France,0,0
43,1,0.0,2,France,1,0
33,1,0.0,2,France,0,0
46,1,0.0,1,France,1,0
30,0,0.0,2,France,0,0
41,1,0.0,1,France,1,1
29,0,0.0,2,France,1,0
25,0,162560.32,1,France,0,0
29,1,123229.46,1,Germany,0,0
31,0,76665.71,2,Spain,1,0
38,0,140278.99,3,France,1,1
51,1,0.0,2,France,1,0
46,0,115764.32,2,France,0,0
36,0,131142.53,2,Germany,0,0
45,0,68375.27,1,France,0,1
39,1,117833.3,3,Germany,0,1
36,1,0.0,2,Spain,1,0
34,0,0.0,2,France,0,0
45,0,0.0,1,France,1,1
30,0,111093.01,1,Spain,0,0
42,0,132657.55,1,Spain,0,0
56,1,128882.49,1,France,1,1
59,0,69129.59,1,Germany,1,0
37,0,0.0,2,France,1,0
39,0,121404.64,1,France,1,0
45,1,131355.3,3,Spain,0,1
35,1,102097.33,1,France,1,0
40,0,154863.15,1,France,1,0
41,1,99945.93,2,Spain,0,0
39,0,121704.32,2,Germany,0,0
43,1,0.0,2,Spain,0,0
35,0,138782.76,1,Germany,1,0
35,0,0.0,2,France,1,0
30,0,136291.71,1,France,0,0
42,0,107856.57,2,Germany,0,0
26,1,108348.66,1,Germany,0,1
47,0,93871.95,3,France,0,1
45,1,0.0,1,Spain,0,1
19,0,125860.2,1,Germany,0,0
49,0,172713.44,1,France,0,0
51,1,0.0,2,France,1,0
59,1,0.0,1,Spain,1,0
39,1,130786.92,1,France,1,0
29,1,112367.34,1,France,0,0
45,1,91091.06,2,Spain,0,0
26,1,106198.5,1,France,1,0
47,0,142669.93,2,France,0,0
33,0,112833.35,1,France,1,0
40,1,0.0,2,France,1,0
43,1,0.0,2,Spain,1,0
32,1,104336.43,2,Germany,0,0
55,0,104305.74,1,France,1,0
47,0,140187.1,2,Germany,1,0
39,0,0.0,2,France,0,0
45,1,114959.12,1,France,0,1
33,0,164704.38,1,France,1,1
62,0,119096.55,1,France,1,0
31,0,0.0,2,France,1,0
47,0,0.0,1,France,0,1
30,0,0.0,1,Spain,0,0
41,1,115465.28,1,France,0,0
27,1,0.0,2,France,0,0
43,0,184926.61,1,Spain,0,0
43,0,85957.88,2,Germany,0,0
32,0,114084.6,1,France,1,0
29,1,166930.76,2,Spain,0,0
27,1,0.0,1,France,0,0
29,0,0.0,2,France,1,0
38,1,107193.82,2,France,0,0
36,0,116275.12,1,France,1,0
27,1,0.0,2,Spain,1,0
39,0,91068.56,1,France,0,0
41,0,123049.21,1,Germany,1,0
39,1,0.0,2,France,1,0
40,0,0.0,2,France,0,0
42,1,137781.65,1,France,0,0
48,1,108128.96,2,Germany,1,0
39,0,105317.73,2,Spain,0,0
20,0,80569.73,1,France,0,0
22,1,174852.89,1,France,1,0
45,1,89158.94,3,Spain,0,1
85,1,0.0,2,France,1,0
36,0,89800.14,1,France,1,0
45,0,101207.75,1,Germany,0,1
43,0,106086.42,2,France,0,0
21,0,0.0,2,France,1,0
47,0,0.0,2,France,0,0
26,1,101440.36,2,Spain,1,0
38,0,0.0,2,France,0,0
34,0,106603.74,2,France,1,0
29,1,130420.2,2,Germany,0,0
38,1,0.0,1,France,0,0
29,0,45022.23,1,Spain,1,0
27,0,74298.43,1,Germany,1,0
31,1,133003.03,1,Germany,1,1
48,0,0.0,2,Spain,1,0
37,1,136689.66,1,Spain,0,0
32,0,0.0,2,France,1,0
44,1,0.0,2,France,1,1
53,0,102520.37,1,France,1,0
35,0,0.0,2,France,1,0
34,1,0.0,2,France,0,0
67,0,88382.01,1,Spain,1,0
44,0,115049.15,2,France,0,0
58,0,104796.54,1,France,1,0
33,0,123082.08,1,France,0,0
58,1,0.0,2,Spain,1,0
33,1,0.0,2,France,0,0
43,1,0.0,2,France,1,0
33,0,88311.48,2,Germany,1,0
40,1,0.0,3,France,1,0
32,0,71872.19,1,France,1,0
35,0,110046.93,2,Spain,0,0
42,0,104430.08,1,France,1,0
28,1,0.0,2,France,0,0
31,0,138653.51,1,Germany,0,0
31,1,102575.04,1,France,1,0
43,0,137780.74,2,France,1,1
32,0,0.0,2,Spain,0,0
32,0,0.0,2,France,1,0
30,1,105209.54,1,France,0,0
32,1,109570.21,2,Germany,1,0
44,1,118715.86,1,Germany,0,1
35,0,0.0,2,France,1,0
43,1,153393.18,2,Germany,1,0
33,0,132603.36,1,Germany,0,0
36,1,0.0,2,Spain,1,0
34,1,129398.01,2,Germany,0,0
28,0,0.0,2,Spain,0,0
29,0,151352.74,1,France,0,0
44,1,136836.49,1,France,0,1
40,0,91592.06,1,France,0,1
30,1,0.0,2,France,0,0
54,1,0.0,1,France,0,1
22,1,0.0,2,France,1,0
36,0,165536.28,2,France,1,0
25,0,62482.95,1,Germany,1,0
40,0,68155.59,1,France,0,0
43,1,55853.33,2,Spain,1,1
37,0,0.0,2,France,1,0
31,1,79589.43,1,France,0,0
41,0,100880.76,1,Spain,1,0
25,1,174330.35,2,Germany,0,0
19,0,143390.51,1,France,0,0
59,0,91415.76,1,Germany,0,1
30,0,134366.42,1,Germany,0,0
24,1,0.0,2,France,1,0
60,0,88786.81,1,Spain,1,0
35,0,96814.46,2,Germany,1,0
32,0,160680.41,1,Germany,0,0
29,1,0.0,2,France,0,0
47,1,0.0,2,France,0,0
31,0,145537.21,1,Germany,0,0
28,1,0.0,2,France,1,1
45,1,0.0,2,France,1,0
30,1,119370.11,1,Spain,1,1
28,1,0.0,2,Spain,1,0
47,1,134381.52,1,Germany,0,1
74,1,114888.74,2,Germany,1,1
42,0,149332.48,2,Germany,0,0
40,1,105061.74,3,France,0,1
32,0,0.0,2,France,1,0
40,1,0.0,1,France,1,1
21,0,0.0,1,France,1,0
39,1,155062.8,1,France,1,0
43,0,88798.34,1,Spain,0,0
33,0,0.0,2,France,0,0
51,1,143139.87,1,Germany,0,1
23,1,0.0,2,Spain,0,0
27,0,107027.52,1,Germany,0,0
29,0,140720.93,1,France,0,0
30,0,80964.57,2,France,0,0
39,0,178585.46,1,France,0,1
26,1,135889.13,1,Spain,1,0
43,0,134919.85,1,France,0,0
33,0,115130.34,1,Germany,0,1
34,1,138190.13,2,Spain,1,0
37,0,131519.49,2,Germany,1,0
56,1,0.0,1,Spain,0,1
39,1,126935.98,2,Germany,1,0
39,0,133707.09,1,France,1,0
27,1,97893.2,1,France,0,0
34,0,127900.03,1,France,0,0
37,0,143835.47,1,France,1,0
44,0,0.0,2,France,1,0
48,0,0.0,1,France,0,1
60,0,0.0,1,France,1,1
40,1,129596.77,1,France,1,0
30,0,0.0,2,Spain,0,0
24,1,110407.44,2,Germany,0,1
76,1,0.0,2,France,1,0
41,1,142015.76,2,Germany,0,0
55,0,81370.07,1,Spain,1,0
48,1,69329.47,1,Germany,0,1
28,1,116755.5,2,France,1,1
44,0,83870.33,1,Spain,0,0
39,1,130694.89,2,France,1,1
34,1,117451.47,1,Spain,0,0
35,1,206868.78,2,Germany,1,0
39,1,111695.62,1,France,0,0
40,1,137285.26,4,France,0,1
29,1,149218.39,1,France,1,0
51,0,0.0,2,France,1,0
32,0,0.0,2,Spain,1,0
41,1,130701.29,1,Germany,0,1
34,0,0.0,2,Spain,0,0
31,1,167949.48,1,France,0,0
23,0,131254.81,1,France,0,0
28,0,0.0,2,France,1,0
34,0,0.0,2,Spain,1,0
34,0,86656.13,1,Spain,1,0
37,1,114737.26,1,Germany,1,1
38,1,0.0,2,France,0,0
39,1,0.0,1,France,0,0
62,0,119817.33,1,Germany,1,1
48,1,130806.99,2,France,1,1
49,1,0.0,1,France,1,1
40,0,0.0,2,Spain,0,0
35,1,80931.75,1,Germany,0,1
56,1,0.0,3,France,1,1
32,0,132178.67,1,Germany,0,0
27,1,0.0,2,France,0,0
43,0,0.0,2,Spain,1,0
35,1,164769.02,3,France,0,1
29,0,107233.85,2,Germany,0,0
27,1,176227.07,2,France,1,0
39,1,109949.39,2,France,1,0
34,1,0.0,2,France,1,0
60,1,117738.81,1,France,0,1
37,1,133292.45,1,Spain,0,0
43,1,160474.59,1,France,1,0
43,0,0.0,2,France,0,0
55,0,154393.43,1,Germany,1,1
45,1,110827.49,1,Germany,1,1
36,1,145750.45,2,Germany,1,0
45,1,109044.3,1,Spain,1,0
32,1,75170.54,1,France,1,0
42,1,0.0,2,France,0,0
28,1,105795.9,1,France,1,0
32,0,0.0,2,France,0,0
66,0,0.0,2,Spain,1,0
49,1,0.0,1,France,0,1
26,1,118097.87,1,France,0,0
29,0,172693.54,1,Germany,0,0
36,0,129440.3,2,France,0,0
36,0,0.0,2,Spain,0,0
23,0,96471.2,1,France,0,0
46,1,0.0,1,France,1,1
24,0,140197.18,1,Spain,1,0
20,0,0.0,2,France,0,0
33,1,135946.26,1,France,0,0
69,0,0.0,2,France,1,0
50,0,81290.02,3,Germany,1,1
42,1,0.0,1,France,0,1
60,0,113715.36,1,Germany,0,1
56,0,168883.08,1,Spain,1,0
36,0,143421.74,1,Germany,0,0
26,0,153644.39,1,France,1,0
53,1,109330.06,1,Spain,1,0
27,1,115095.88,2,Germany,0,0
35,0,0.0,1,France,1,1
46,0,183276.32,1,Spain,1,0
33,0,68193.72,1,France,0,0
32,1,0.0,2,France,0,0
31,0,139729.54,1,Germany,1,0
56,1,98365.33,1,Spain,1,0
36,0,0.0,2,France,0,0
37,1,122453.97,2,Germany,1,0
30,0,132174.41,2,Germany,0,0
24,1,0.0,2,Spain,1,0
30,0,0.0,2,France,0,0
39,0,104349.45,1,Spain,0,0
41,1,138881.04,1,Germany,0,1
32,1,116968.91,1,Germany,0,0
35,0,105346.03,2,Germany,1,0
26,0,136623.19,1,France,0,0
29,1,0.0,2,France,1,0
66,1,0.0,1,France,0,1
33,1,0.0,2,France,1,0
36,0,124445.52,1,France,0,0
34,1,68999.66,2,France,1,0
36,0,85768.42,1,Spain,1,0
47,0,0.0,1,France,0,1
34,0,100628.0,2,Spain,1,0
32,1,0.0,1,Spain,1,0
38,0,0.0,2,Spain,1,0
54,0,0.0,1,France,0,1
19,1,0.0,2,Spain,0,0
50,0,125647.36,1,France,0,1
31,1,100375.39,1,Germany,1,0
36,1,0.0,1,France,0,0
24,0,171922.72,1,France,1,0
32,1,146810.99,2,Germany,1,0
45,1,109032.23,1,Germany,1,1
57,0,0.0,1,France,0,1
25,0,0.0,1,Spain,0,0
35,0,128653.59,1,France,0,0
37,0,80387.81,1,France,1,0
58,0,0.0,2,France,1,1
43,0,108508.82,3,Germany,0,1
31,0,155978.17,1,France,0,0
38,1,0.0,1,France,1,0
50,0,121175.56,1,Germany,0,1
29,1,89349.47,2,France,0,0
38,0,86131.71,2,Spain,0,0
58,1,102346.86,1,France,1,0
36,1,121263.62,1,Germany,1,0
31,0,0.0,2,France,0,0
33,1,0.0,1,Spain,0,1
51,0,0.0,2,France,1,0
48,0,149726.08,1,Germany,0,1
43,0,0.0,2,France,0,1
35,0,161274.05,2,France,0,0
33,1,0.0,2,France,0,0
30,0,103138.17,1,Spain,1,0
40,1,109628.44,1,Germany,0,0
54,0,0.0,1,France,0,1
33,0,97286.16,2,Germany,0,0
33,1,118004.26,1,France,0,0
32,0,85534.83,1,Spain,0,0
59,1,0.0,1,France,1,1
43,1,95140.44,2,Spain,0,1
31,1,0.0,1,France,1,1
25,0,0.0,2,France,1,0
54,1,75900.84,1,Germany,1,0
41,1,126619.27,1,France,0,0
44,0,111833.47,1,France,0,0
37,0,0.0,2,Spain,0,0
57,1,238387.56,1,France,1,1
32,1,108698.96,2,France,1,0
39,1,112687.69,1,France,1,0
48,1,81556.89,2,Germany,0,0
48,0,136596.85,1,France,1,0
43,1,98807.45,1,Germany,0,1
31,1,0.0,2,France,1,0
37,0,0.0,2,France,1,0
30,1,107499.7,1,France,1,0
23,1,0.0,2,Spain,0,0
30,1,0.0,2,France,0,0
28,1,0.0,2,France,1,0
41,1,176024.05,2,France,0,0
39,1,0.0,2,France,1,0
39,0,127631.62,1,Germany,1,1
19,1,0.0,1,Spain,0,0
26,1,109819.16,2,Germany,0,0
41,1,138734.94,1,Spain,0,0
25,0,111363.1,2,Germany,0,0
34,0,0.0,2,France,1,0
28,0,143988.0,2,Germany,0,1
34,0,118838.75,1,France,1,0
35,0,161637.75,1,Spain,1,0
44,1,133793.89,1,France,1,1
35,0,71553.83,1,Germany,0,0
62,1,0.0,1,France,1,0
40,1,0.0,2,France,0,0
38,1,0.0,2,France,1,0
62,1,64667.95,2,France,1,0
28,1,121164.11,1,France,1,0
50,0,0.0,2,Spain,0,0
72,0,98903.06,1,Spain,1,0
31,1,104158.84,1,France,0,0
54,0,0.0,2,France,1,0
63,1,139529.93,2,Spain,1,1
25,1,0.0,2,France,1,0
53,0,64646.7,1,France,0,1
71,0,0.0,2,France,1,1
40,1,0.0,2,France,1,0
35,0,118894.22,1,France,0,0
24,0,0.0,1,France,1,0
30,0,0.0,2,France,1,0
41,1,68213.99,1,France,1,0
31,1,0.0,2,Spain,0,0
47,0,139196.0,1,Spain,1,0
32,1,0.0,2,France,1,0
50,0,126345.55,1,Germany,1,1
40,0,0.0,2,Spain,1,0
38,1,0.0,1,France,0,1
43,1,0.0,2,France,0,0
18,0,0.0,2,France,1,0
34,0,129278.43,1,France,0,0
31,0,119558.35,1,France,0,0
41,1,92467.58,1,Germany,0,0
27,0,0.0,2,France,0,0
31,1,0.0,2,Spain,0,0
36,0,0.0,2,Spain,0,0
56,0,99340.83,1,Spain,0,1
24,1,0.0,2,Spain,1,0
28,1,126833.79,2,Spain,0,1
29,0,109676.52,1,Germany,1,0
29,1,0.0,1,France,1,0
53,0,134729.99,2,Germany,1,0
37,0,98431.37,1,France,0,0
33,0,130368.31,2,Germany,0,0
31,1,123974.96,1,France,0,0
63,0,138082.16,1,France,1,0
45,0,129855.32,1,France,0,0
40,0,132308.22,1,France,0,0
45,1,155447.65,2,Germany,0,1
35,0,124268.64,2,Spain,1,0
34,1,176311.36,1,Germany,0,0
40,0,99886.42,2,France,1,0
31,1,0.0,2,France,1,0
36,1,0.0,2,France,1,0
24,0,85089.3,1,Germany,1,0
